label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
ring,345,136,84,29,frame_115.jpg,852,480
ring,389,79,54,19,frame_115.jpg,852,480
ring,338,52,36,10,frame_115.jpg,852,480
ring,344,134,83,29,frame_116.jpg,852,480
ring,392,78,50,18,frame_116.jpg,852,480
ring,336,50,38,14,frame_116.jpg,852,480
ring,346,133,82,31,frame_117.jpg,852,480
ring,389,77,54,18,frame_117.jpg,852,480
ring,337,52,37,10,frame_117.jpg,852,480
ring,346,134,81,30,frame_118.jpg,852,480
ring,390,77,54,18,frame_118.jpg,852,480
ring,337,49,36,14,frame_118.jpg,852,480
ring,345,131,85,32,frame_119.jpg,852,480
ring,388,78,55,16,frame_119.jpg,852,480
ring,337,48,36,14,frame_119.jpg,852,480
ring,374,220,129,42,frame_12.jpg,852,480
ring,484,159,69,16,frame_12.jpg,852,480
ring,444,129,41,9,frame_12.jpg,852,480
ring,344,129,85,34,frame_120.jpg,852,480
ring,387,74,56,21,frame_120.jpg,852,480
ring,334,45,40,18,frame_120.jpg,852,480
ring,344,130,83,30,frame_121.jpg,852,480
ring,388,74,53,19,frame_121.jpg,852,480
ring,335,47,37,14,frame_121.jpg,852,480
ring,346,129,82,29,frame_122.jpg,852,480
ring,386,74,55,17,frame_122.jpg,852,480
ring,330,44,42,15,frame_122.jpg,852,480
ring,346,127,82,31,frame_123.jpg,852,480
ring,387,72,55,19,frame_123.jpg,852,480
ring,334,45,37,14,frame_123.jpg,852,480
ring,345,126,83,31,frame_124.jpg,852,480
ring,386,71,55,19,frame_124.jpg,852,480
ring,334,44,37,14,frame_124.jpg,852,480
ring,345,126,83,29,frame_125.jpg,852,480
ring,387,71,53,18,frame_125.jpg,852,480
ring,336,44,34,14,frame_125.jpg,852,480
ring,345,124,86,31,frame_126.jpg,852,480
ring,387,69,54,20,frame_126.jpg,852,480
ring,332,42,41,16,frame_126.jpg,852,480
ring,346,124,82,30,frame_127.jpg,852,480
ring,386,70,56,16,frame_127.jpg,852,480
ring,335,42,36,16,frame_127.jpg,852,480
ring,347,122,83,30,frame_128.jpg,852,480
ring,387,69,55,18,frame_128.jpg,852,480
ring,333,41,39,15,frame_128.jpg,852,480
ring,348,123,81,28,frame_129.jpg,852,480
ring,387,68,56,17,frame_129.jpg,852,480
ring,336,40,35,15,frame_129.jpg,852,480
ring,377,220,130,43,frame_13.jpg,852,480
ring,486,158,68,17,frame_13.jpg,852,480
ring,446,130,40,8,frame_13.jpg,852,480
ring,350,122,80,29,frame_130.jpg,852,480
ring,387,65,57,22,frame_130.jpg,852,480
ring,335,41,36,15,frame_130.jpg,852,480
ring,347,119,85,32,frame_131.jpg,852,480
ring,388,65,55,20,frame_131.jpg,852,480
ring,333,37,39,16,frame_131.jpg,852,480
ring,347,119,85,33,frame_132.jpg,852,480
ring,386,64,58,21,frame_132.jpg,852,480
ring,337,37,35,18,frame_132.jpg,852,480
ring,350,120,83,32,frame_133.jpg,852,480
ring,389,65,54,19,frame_133.jpg,852,480
ring,335,37,35,14,frame_133.jpg,852,480
ring,351,117,83,35,frame_134.jpg,852,480
ring,394,63,52,24,frame_134.jpg,852,480
ring,334,37,37,14,frame_134.jpg,852,480
ring,351,116,84,34,frame_135.jpg,852,480
ring,395,62,48,20,frame_135.jpg,852,480
ring,338,36,35,13,frame_135.jpg,852,480
ring,351,116,83,32,frame_136.jpg,852,480
ring,388,63,58,17,frame_136.jpg,852,480
ring,336,33,37,16,frame_136.jpg,852,480
ring,354,113,82,34,frame_137.jpg,852,480
ring,393,59,54,20,frame_137.jpg,852,480
ring,338,31,36,15,frame_137.jpg,852,480
ring,353,110,85,32,frame_138.jpg,852,480
ring,394,56,52,21,frame_138.jpg,852,480
ring,337,27,39,18,frame_138.jpg,852,480
ring,355,109,85,34,frame_139.jpg,852,480
ring,393,54,56,20,frame_139.jpg,852,480
ring,338,28,38,14,frame_139.jpg,852,480
ring,379,217,129,47,frame_14.jpg,852,480
ring,488,159,67,16,frame_14.jpg,852,480
ring,447,128,40,11,frame_14.jpg,852,480
ring,356,109,82,31,frame_140.jpg,852,480
ring,396,54,52,19,frame_140.jpg,852,480
ring,341,27,36,12,frame_140.jpg,852,480
ring,358,108,82,32,frame_141.jpg,852,480
ring,395,54,55,21,frame_141.jpg,852,480
ring,342,27,34,16,frame_141.jpg,852,480
ring,360,108,82,31,frame_142.jpg,852,480
ring,396,51,52,21,frame_142.jpg,852,480
ring,340,24,36,15,frame_142.jpg,852,480
ring,358,106,83,33,frame_143.jpg,852,480
ring,397,48,54,22,frame_143.jpg,852,480
ring,339,24,38,18,frame_143.jpg,852,480
ring,359,103,83,35,frame_144.jpg,852,480
ring,396,50,56,23,frame_144.jpg,852,480
ring,342,22,35,17,frame_144.jpg,852,480
ring,360,102,83,36,frame_145.jpg,852,480
ring,397,48,55,24,frame_145.jpg,852,480
ring,342,21,36,17,frame_145.jpg,852,480
ring,359,102,83,33,frame_146.jpg,852,480
ring,397,47,56,22,frame_146.jpg,852,480
ring,341,21,37,14,frame_146.jpg,852,480
ring,359,102,85,34,frame_147.jpg,852,480
ring,399,47,53,21,frame_147.jpg,852,480
ring,342,19,38,17,frame_147.jpg,852,480
ring,359,99,85,33,frame_148.jpg,852,480
ring,395,44,58,21,frame_148.jpg,852,480
ring,345,16,33,19,frame_148.jpg,852,480
ring,357,99,87,31,frame_149.jpg,852,480
ring,397,42,57,21,frame_149.jpg,852,480
ring,337,15,45,17,frame_149.jpg,852,480
ring,381,221,129,41,frame_15.jpg,852,480
ring,489,158,67,16,frame_15.jpg,852,480
ring,448,128,40,9,frame_15.jpg,852,480
ring,361,97,83,34,frame_150.jpg,852,480
ring,400,45,53,18,frame_150.jpg,852,480
ring,345,15,36,17,frame_150.jpg,852,480
ring,360,97,83,33,frame_151.jpg,852,480
ring,401,43,54,18,frame_151.jpg,852,480
ring,346,14,37,17,frame_151.jpg,852,480
ring,362,96,83,35,frame_152.jpg,852,480
ring,398,42,57,21,frame_152.jpg,852,480
ring,346,14,36,17,frame_152.jpg,852,480
ring,358,98,85,30,frame_153.jpg,852,480
ring,398,39,57,24,frame_153.jpg,852,480
ring,348,14,33,14,frame_153.jpg,852,480
ring,362,95,84,32,frame_154.jpg,852,480
ring,401,38,53,21,frame_154.jpg,852,480
ring,349,12,34,18,frame_154.jpg,852,480
ring,361,94,84,32,frame_155.jpg,852,480
ring,401,39,53,22,frame_155.jpg,852,480
ring,349,11,32,15,frame_155.jpg,852,480
ring,365,93,81,33,frame_156.jpg,852,480
ring,402,38,54,20,frame_156.jpg,852,480
ring,348,11,36,14,frame_156.jpg,852,480
ring,363,91,85,35,frame_157.jpg,852,480
ring,401,37,58,21,frame_157.jpg,852,480
ring,347,9,36,14,frame_157.jpg,852,480
ring,363,89,83,36,frame_158.jpg,852,480
ring,404,35,54,20,frame_158.jpg,852,480
ring,348,6,39,17,frame_158.jpg,852,480
ring,364,90,85,30,frame_159.jpg,852,480
ring,407,37,51,18,frame_159.jpg,852,480
ring,350,8,35,14,frame_159.jpg,852,480
ring,382,219,129,43,frame_16.jpg,852,480
ring,490,158,69,16,frame_16.jpg,852,480
ring,448,128,39,9,frame_16.jpg,852,480
ring,367,88,83,34,frame_160.jpg,852,480
ring,405,32,53,20,frame_160.jpg,852,480
ring,358,8,30,13,frame_160.jpg,852,480
ring,367,86,83,35,frame_161.jpg,852,480
ring,408,31,57,21,frame_161.jpg,852,480
ring,352,4,37,16,frame_161.jpg,852,480
ring,338,162,76,26,frame_162.jpg,852,480
ring,375,112,47,13,frame_162.jpg,852,480
ring,320,87,34,7,frame_162.jpg,852,480
ring,339,161,78,27,frame_163.jpg,852,480
ring,377,111,49,13,frame_163.jpg,852,480
ring,325,87,31,8,frame_163.jpg,852,480
ring,343,160,76,27,frame_164.jpg,852,480
ring,378,110,50,14,frame_164.jpg,852,480
ring,327,85,33,10,frame_164.jpg,852,480
ring,345,158,77,27,frame_165.jpg,852,480
ring,381,109,50,13,frame_165.jpg,852,480
ring,328,85,34,7,frame_165.jpg,852,480
ring,348,156,75,27,frame_166.jpg,852,480
ring,383,108,51,13,frame_166.jpg,852,480
ring,330,83,34,7,frame_166.jpg,852,480
ring,351,156,75,27,frame_167.jpg,852,480
ring,385,107,50,13,frame_167.jpg,852,480
ring,336,82,29,9,frame_167.jpg,852,480
ring,351,155,77,26,frame_168.jpg,852,480
ring,386,105,51,14,frame_168.jpg,852,480
ring,335,81,33,11,frame_168.jpg,852,480
ring,353,156,77,25,frame_169.jpg,852,480
ring,389,105,49,14,frame_169.jpg,852,480
ring,338,79,30,9,frame_169.jpg,852,480
ring,384,219,129,43,frame_17.jpg,852,480
ring,489,157,69,18,frame_17.jpg,852,480
ring,448,126,39,10,frame_17.jpg,852,480
ring,356,154,75,26,frame_170.jpg,852,480
ring,392,103,48,13,frame_170.jpg,852,480
ring,341,79,30,8,frame_170.jpg,852,480
ring,357,152,77,27,frame_171.jpg,852,480
ring,390,100,51,16,frame_171.jpg,852,480
ring,340,77,33,10,frame_171.jpg,852,480
ring,359,150,75,26,frame_172.jpg,852,480
ring,394,100,48,13,frame_172.jpg,852,480
ring,343,75,31,9,frame_172.jpg,852,480
ring,358,148,77,25,frame_173.jpg,852,480
ring,394,97,49,14,frame_173.jpg,852,480
ring,342,72,33,8,frame_173.jpg,852,480
ring,361,147,75,24,frame_174.jpg,852,480
ring,394,94,50,15,frame_174.jpg,852,480
ring,344,71,32,10,frame_174.jpg,852,480
ring,357,143,81,28,frame_175.jpg,852,480
ring,397,95,48,13,frame_175.jpg,852,480
ring,344,69,30,9,frame_175.jpg,852,480
ring,361,143,77,26,frame_176.jpg,852,480
ring,398,93,48,14,frame_176.jpg,852,480
ring,346,69,30,8,frame_176.jpg,852,480
ring,364,142,75,24,frame_177.jpg,852,480
ring,398,92,49,14,frame_177.jpg,852,480
ring,348,66,29,9,frame_177.jpg,852,480
ring,364,140,75,25,frame_178.jpg,852,480
ring,400,89,48,15,frame_178.jpg,852,480
ring,347,65,33,8,frame_178.jpg,852,480
ring,366,140,75,25,frame_179.jpg,852,480
ring,401,89,49,15,frame_179.jpg,852,480
ring,352,64,28,10,frame_179.jpg,852,480
ring,383,218,129,46,frame_18.jpg,852,480
ring,489,156,68,16,frame_18.jpg,852,480
ring,448,126,41,10,frame_18.jpg,852,480
ring,366,140,76,24,frame_180.jpg,852,480
ring,402,88,50,14,frame_180.jpg,852,480
ring,351,63,30,9,frame_180.jpg,852,480
ring,367,139,77,26,frame_181.jpg,852,480
ring,402,89,51,14,frame_181.jpg,852,480
ring,353,63,30,9,frame_181.jpg,852,480
ring,366,136,79,25,frame_182.jpg,852,480
ring,404,89,50,12,frame_182.jpg,852,480
ring,353,63,34,8,frame_182.jpg,852,480
ring,371,135,75,27,frame_183.jpg,852,480
ring,406,87,49,13,frame_183.jpg,852,480
ring,354,62,33,7,frame_183.jpg,852,480
ring,373,135,73,26,frame_184.jpg,852,480
ring,406,86,49,13,frame_184.jpg,852,480
ring,357,62,29,7,frame_184.jpg,852,480
ring,372,134,75,25,frame_185.jpg,852,480
ring,373,134,76,24,frame_186.jpg,852,480
ring,409,84,51,15,frame_186.jpg,852,480
ring,360,59,29,10,frame_186.jpg,852,480
ring,373,133,77,26,frame_187.jpg,852,480
ring,411,84,49,14,frame_187.jpg,852,480
ring,362,59,29,9,frame_187.jpg,852,480
ring,377,132,75,27,frame_188.jpg,852,480
ring,412,85,49,13,frame_188.jpg,852,480
ring,362,58,32,10,frame_188.jpg,852,480
ring,378,132,75,26,frame_189.jpg,852,480
ring,413,84,50,13,frame_189.jpg,852,480
ring,363,59,32,8,frame_189.jpg,852,480
ring,381,216,131,45,frame_19.jpg,852,480
ring,489,156,69,17,frame_19.jpg,852,480
ring,448,127,39,8,frame_19.jpg,852,480
ring,380,131,75,26,frame_190.jpg,852,480
ring,415,82,49,15,frame_190.jpg,852,480
ring,368,59,27,7,frame_190.jpg,852,480
ring,381,129,75,27,frame_191.jpg,852,480
ring,415,82,52,14,frame_191.jpg,852,480
ring,366,56,32,11,frame_191.jpg,852,480
ring,384,128,75,24,frame_192.jpg,852,480
ring,418,79,50,14,frame_192.jpg,852,480
ring,369,54,31,9,frame_192.jpg,852,480
ring,384,125,77,26,frame_193.jpg,852,480
ring,420,76,51,14,frame_193.jpg,852,480
ring,371,52,32,10,frame_193.jpg,852,480
ring,387,122,75,26,frame_194.jpg,852,480
ring,424,74,49,14,frame_194.jpg,852,480
ring,373,51,30,7,frame_194.jpg,852,480
ring,387,120,76,26,frame_195.jpg,852,480
ring,425,73,49,12,frame_195.jpg,852,480
ring,377,48,30,9,frame_195.jpg,852,480
ring,390,119,75,24,frame_196.jpg,852,480
ring,428,70,47,14,frame_196.jpg,852,480
ring,378,47,30,9,frame_196.jpg,852,480
ring,390,115,75,25,frame_197.jpg,852,480
ring,427,67,50,16,frame_197.jpg,852,480
ring,378,43,30,11,frame_197.jpg,852,480
ring,391,112,76,26,frame_198.jpg,852,480
ring,428,64,49,16,frame_198.jpg,852,480
ring,378,42,34,9,frame_198.jpg,852,480
ring,394,113,75,24,frame_199.jpg,852,480
ring,431,64,49,14,frame_199.jpg,852,480
ring,380,42,33,7,frame_199.jpg,852,480
ring,361,220,128,42,frame_2.jpg,852,480
ring,470,159,68,16,frame_2.jpg,852,480
ring,433,129,39,10,frame_2.jpg,852,480
ring,383,218,130,44,frame_20.jpg,852,480
ring,489,156,68,16,frame_20.jpg,852,480
ring,448,126,40,7,frame_20.jpg,852,480
ring,394,109,77,26,frame_200.jpg,852,480
ring,433,62,48,14,frame_200.jpg,852,480
ring,378,40,38,9,frame_200.jpg,852,480
ring,397,110,74,23,frame_201.jpg,852,480
ring,433,62,50,16,frame_201.jpg,852,480
ring,385,40,30,10,frame_201.jpg,852,480
ring,398,110,74,24,frame_202.jpg,852,480
ring,435,63,48,15,frame_202.jpg,852,480
ring,384,41,32,9,frame_202.jpg,852,480
ring,400,111,74,25,frame_203.jpg,852,480
ring,437,64,47,15,frame_203.jpg,852,480
ring,388,42,31,9,frame_203.jpg,852,480
ring,402,113,73,22,frame_204.jpg,852,480
ring,438,66,48,15,frame_204.jpg,852,480
ring,389,43,31,10,frame_204.jpg,852,480
ring,403,118,73,23,frame_205.jpg,852,480
ring,440,69,46,14,frame_205.jpg,852,480
ring,392,47,28,10,frame_205.jpg,852,480
ring,402,120,75,22,frame_206.jpg,852,480
ring,440,72,50,12,frame_206.jpg,852,480
ring,392,47,33,12,frame_206.jpg,852,480
ring,405,119,74,25,frame_207.jpg,852,480
ring,441,75,48,12,frame_207.jpg,852,480
ring,392,50,32,8,frame_207.jpg,852,480
ring,407,121,72,24,frame_208.jpg,852,480
ring,441,75,49,16,frame_208.jpg,852,480
ring,395,52,29,11,frame_208.jpg,852,480
ring,408,123,71,24,frame_209.jpg,852,480
ring,445,77,46,14,frame_209.jpg,852,480
ring,395,55,30,9,frame_209.jpg,852,480
ring,383,219,129,44,frame_21.jpg,852,480
ring,489,155,67,18,frame_21.jpg,852,480
ring,448,125,39,8,frame_21.jpg,852,480
ring,407,126,74,21,frame_210.jpg,852,480
ring,442,79,50,10,frame_210.jpg,852,480
ring,397,56,29,10,frame_210.jpg,852,480
ring,408,124,74,24,frame_211.jpg,852,480
ring,444,78,49,13,frame_211.jpg,852,480
ring,399,54,30,11,frame_211.jpg,852,480
ring,407,123,75,25,frame_212.jpg,852,480
ring,444,79,52,13,frame_212.jpg,852,480
ring,397,55,32,10,frame_212.jpg,852,480
ring,409,123,73,25,frame_213.jpg,852,480
ring,448,79,46,13,frame_213.jpg,852,480
ring,400,55,31,9,frame_213.jpg,852,480
ring,410,122,72,25,frame_214.jpg,852,480
ring,445,78,50,14,frame_214.jpg,852,480
ring,399,57,32,6,frame_214.jpg,852,480
ring,408,122,75,23,frame_215.jpg,852,480
ring,448,78,48,12,frame_215.jpg,852,480
ring,399,54,32,10,frame_215.jpg,852,480
ring,409,121,74,25,frame_216.jpg,852,480
ring,448,76,49,15,frame_216.jpg,852,480
ring,401,54,30,10,frame_216.jpg,852,480
ring,409,121,74,25,frame_217.jpg,852,480
ring,449,77,47,12,frame_217.jpg,852,480
ring,402,53,29,10,frame_217.jpg,852,480
ring,410,120,74,24,frame_218.jpg,852,480
ring,448,77,48,10,frame_218.jpg,852,480
ring,400,53,31,9,frame_218.jpg,852,480
ring,411,120,74,22,frame_219.jpg,852,480
ring,448,76,48,12,frame_219.jpg,852,480
ring,402,54,30,9,frame_219.jpg,852,480
ring,382,219,130,43,frame_22.jpg,852,480
ring,488,152,69,20,frame_22.jpg,852,480
ring,446,123,40,10,frame_22.jpg,852,480
ring,412,119,73,24,frame_220.jpg,852,480
ring,449,74,48,15,frame_220.jpg,852,480
ring,402,55,28,7,frame_220.jpg,852,480
ring,412,118,72,24,frame_221.jpg,852,480
ring,449,76,50,13,frame_221.jpg,852,480
ring,403,52,30,10,frame_221.jpg,852,480
ring,411,118,73,22,frame_222.jpg,852,480
ring,451,76,47,11,frame_222.jpg,852,480
ring,403,52,30,9,frame_222.jpg,852,480
ring,413,118,73,24,frame_223.jpg,852,480
ring,451,76,47,14,frame_223.jpg,852,480
ring,404,53,31,9,frame_223.jpg,852,480
ring,415,118,72,23,frame_224.jpg,852,480
ring,451,77,48,12,frame_224.jpg,852,480
ring,406,54,30,8,frame_224.jpg,852,480
ring,416,118,72,22,frame_225.jpg,852,480
ring,453,76,48,14,frame_225.jpg,852,480
ring,405,54,32,8,frame_225.jpg,852,480
ring,416,119,73,23,frame_226.jpg,852,480
ring,455,77,46,12,frame_226.jpg,852,480
ring,408,54,29,8,frame_226.jpg,852,480
ring,418,119,72,24,frame_227.jpg,852,480
ring,454,77,49,11,frame_227.jpg,852,480
ring,406,52,32,10,frame_227.jpg,852,480
ring,418,118,72,23,frame_228.jpg,852,480
ring,454,77,49,11,frame_228.jpg,852,480
ring,410,53,29,10,frame_228.jpg,852,480
ring,418,117,71,24,frame_229.jpg,852,480
ring,456,76,47,11,frame_229.jpg,852,480
ring,407,52,31,10,frame_229.jpg,852,480
ring,383,218,128,44,frame_23.jpg,852,480
ring,488,154,67,16,frame_23.jpg,852,480
ring,446,123,39,9,frame_23.jpg,852,480
ring,417,116,72,24,frame_230.jpg,852,480
ring,456,73,44,14,frame_230.jpg,852,480
ring,407,51,32,11,frame_230.jpg,852,480
ring,419,117,72,23,frame_231.jpg,852,480
ring,455,75,47,11,frame_231.jpg,852,480
ring,407,51,30,9,frame_231.jpg,852,480
ring,419,116,70,24,frame_232.jpg,852,480
ring,455,76,46,11,frame_232.jpg,852,480
ring,405,53,33,7,frame_232.jpg,852,480
ring,419,117,70,22,frame_233.jpg,852,480
ring,456,76,46,12,frame_233.jpg,852,480
ring,409,53,30,7,frame_233.jpg,852,480
ring,422,117,70,21,frame_234.jpg,852,480
ring,456,74,46,14,frame_234.jpg,852,480
ring,409,53,30,7,frame_234.jpg,852,480
ring,420,117,71,22,frame_235.jpg,852,480
ring,457,77,46,13,frame_235.jpg,852,480
ring,410,55,30,7,frame_235.jpg,852,480
ring,421,117,70,23,frame_236.jpg,852,480
ring,456,76,47,13,frame_236.jpg,852,480
ring,409,55,30,7,frame_236.jpg,852,480
ring,421,119,70,20,frame_237.jpg,852,480
ring,455,76,47,14,frame_237.jpg,852,480
ring,412,53,28,11,frame_237.jpg,852,480
ring,420,117,70,22,frame_238.jpg,852,480
ring,455,78,46,11,frame_238.jpg,852,480
ring,408,56,30,8,frame_238.jpg,852,480
ring,419,117,72,22,frame_239.jpg,852,480
ring,455,79,46,9,frame_239.jpg,852,480
ring,407,55,33,10,frame_239.jpg,852,480
ring,384,216,126,46,frame_24.jpg,852,480
ring,487,151,69,17,frame_24.jpg,852,480
ring,447,121,39,9,frame_24.jpg,852,480
ring,417,117,71,24,frame_240.jpg,852,480
ring,451,76,50,14,frame_240.jpg,852,480
ring,407,55,32,9,frame_240.jpg,852,480
ring,416,118,71,22,frame_241.jpg,852,480
ring,451,78,48,10,frame_241.jpg,852,480
ring,407,55,30,9,frame_241.jpg,852,480
ring,415,117,70,23,frame_242.jpg,852,480
ring,452,80,48,10,frame_242.jpg,852,480
ring,406,56,31,9,frame_242.jpg,852,480
ring,417,118,70,22,frame_243.jpg,852,480
ring,453,79,45,11,frame_243.jpg,852,480
ring,406,57,30,8,frame_243.jpg,852,480
ring,416,119,70,22,frame_244.jpg,852,480
ring,453,79,46,12,frame_244.jpg,852,480
ring,406,57,29,9,frame_244.jpg,852,480
ring,417,120,70,22,frame_245.jpg,852,480
ring,451,80,47,12,frame_245.jpg,852,480
ring,407,59,27,8,frame_245.jpg,852,480
ring,417,122,70,22,frame_246.jpg,852,480
ring,451,83,47,11,frame_246.jpg,852,480
ring,405,61,30,7,frame_246.jpg,852,480
ring,417,124,70,20,frame_247.jpg,852,480
ring,451,81,46,14,frame_247.jpg,852,480
ring,407,60,29,9,frame_247.jpg,852,480
ring,417,125,69,20,frame_248.jpg,852,480
ring,453,85,45,11,frame_248.jpg,852,480
ring,408,63,27,8,frame_248.jpg,852,480
ring,416,127,70,22,frame_249.jpg,852,480
ring,453,86,45,13,frame_249.jpg,852,480
ring,407,65,27,8,frame_249.jpg,852,480
ring,382,214,129,44,frame_25.jpg,852,480
ring,488,151,68,16,frame_25.jpg,852,480
ring,448,121,39,8,frame_25.jpg,852,480
ring,418,129,68,20,frame_250.jpg,852,480
ring,452,88,46,12,frame_250.jpg,852,480
ring,406,66,28,8,frame_250.jpg,852,480
ring,418,129,68,22,frame_251.jpg,852,480
ring,453,90,45,10,frame_251.jpg,852,480
ring,407,68,28,8,frame_251.jpg,852,480
ring,419,131,68,20,frame_252.jpg,852,480
ring,453,91,46,11,frame_252.jpg,852,480
ring,407,69,30,7,frame_252.jpg,852,480
ring,420,134,68,18,frame_253.jpg,852,480
ring,453,94,47,11,frame_253.jpg,852,480
ring,409,72,28,7,frame_253.jpg,852,480
ring,421,137,68,20,frame_254.jpg,852,480
ring,457,97,45,10,frame_254.jpg,852,480
ring,410,74,29,10,frame_254.jpg,852,480
ring,424,140,68,18,frame_255.jpg,852,480
ring,458,101,47,8,frame_255.jpg,852,480
ring,411,79,31,7,frame_255.jpg,852,480
ring,425,142,70,21,frame_256.jpg,852,480
ring,459,102,47,11,frame_256.jpg,852,480
ring,412,82,32,7,frame_256.jpg,852,480
ring,426,144,70,20,frame_257.jpg,852,480
ring,463,103,44,11,frame_257.jpg,852,480
ring,414,82,30,8,frame_257.jpg,852,480
ring,428,145,68,20,frame_258.jpg,852,480
ring,463,106,46,11,frame_258.jpg,852,480
ring,417,85,29,7,frame_258.jpg,852,480
ring,431,145,66,21,frame_259.jpg,852,480
ring,465,106,44,12,frame_259.jpg,852,480
ring,416,84,30,8,frame_259.jpg,852,480
ring,384,214,126,42,frame_26.jpg,852,480
ring,488,148,67,17,frame_26.jpg,852,480
ring,446,120,39,7,frame_26.jpg,852,480
ring,429,145,71,23,frame_260.jpg,852,480
ring,465,108,45,9,frame_260.jpg,852,480
ring,419,85,28,9,frame_260.jpg,852,480
ring,430,145,68,22,frame_261.jpg,852,480
ring,465,107,45,11,frame_261.jpg,852,480
ring,420,87,28,6,frame_261.jpg,852,480
ring,430,147,69,22,frame_262.jpg,852,480
ring,464,109,47,10,frame_262.jpg,852,480
ring,416,87,32,9,frame_262.jpg,852,480
ring,431,149,69,21,frame_263.jpg,852,480
ring,464,110,48,10,frame_263.jpg,852,480
ring,417,87,32,8,frame_263.jpg,852,480
ring,433,149,67,24,frame_264.jpg,852,480
ring,465,110,48,14,frame_264.jpg,852,480
ring,419,86,28,16,frame_264.jpg,852,480
ring,432,153,68,21,frame_265.jpg,852,480
ring,466,113,48,12,frame_265.jpg,852,480
ring,420,95,28,6,frame_265.jpg,852,480
ring,433,155,69,20,frame_266.jpg,852,480
ring,463,115,50,12,frame_266.jpg,852,480
ring,419,95,29,8,frame_266.jpg,852,480
ring,433,155,68,22,frame_267.jpg,852,480
ring,465,117,48,11,frame_267.jpg,852,480
ring,421,95,28,9,frame_267.jpg,852,480
ring,433,158,70,20,frame_268.jpg,852,480
ring,467,118,45,10,frame_268.jpg,852,480
ring,419,95,30,11,frame_268.jpg,852,480
ring,431,158,68,21,frame_269.jpg,852,480
ring,465,118,47,11,frame_269.jpg,852,480
ring,419,96,30,10,frame_269.jpg,852,480
ring,384,211,128,46,frame_27.jpg,852,480
ring,487,147,69,17,frame_27.jpg,852,480
ring,445,116,41,10,frame_27.jpg,852,480
ring,385,210,125,42,frame_28.jpg,852,480
ring,487,145,68,17,frame_28.jpg,852,480
ring,445,116,40,8,frame_28.jpg,852,480
ring,384,206,128,44,frame_29.jpg,852,480
ring,444,112,43,9,frame_29.jpg,852,480
ring,486,142,70,16,frame_29.jpg,852,480
ring,360,217,128,43,frame_3.jpg,852,480
ring,471,161,69,15,frame_3.jpg,852,480
ring,432,128,40,10,frame_3.jpg,852,480
ring,384,204,126,42,frame_30.jpg,852,480
ring,487,140,68,17,frame_30.jpg,852,480
